timestamp_utc	channel_name	user_id	user_name	text	thread_ts
2025-08-27T02:33:40.929529+00:00	1-4biz-dev_takumisan	U08ENE18M96	takumikoza/古座匠/こざたくみ	前日リマインドメール これをにちかさんに転送してみていただく	1756262020.929529
2025-08-27T04:01:48.355619+00:00	1-4biz-dev_takumisan	U08ENE18M96	takumikoza/古座匠/こざたくみ	予約送信done	1756262020.929529
2025-08-27T04:02:23.562059+00:00	1-4biz-dev_takumisan	U08ENE18M96	takumikoza/古座匠/こざたくみ	<https://script.google.com/u/8/home/projects/1AgSkbrWN7dtETvo10noAQMc6jU7zw4Twi43-3k5A3r71WP2DPKFg3l0f/edit>	1756262020.929529
